JXSS2000061,注射用贝利尤单抗,治疗用生物制品,2.2,2020-12-10,2022-06-24,GlaxoSmithKline (Ireland) Limited;GlaxoSmithKline Manufacturing S.P.A.;葛兰素史克（中国）投资有限公司,注射用贝利尤单抗（JXSS2000061、62）申请上市技术审评报告.pdf/ 注射用贝利尤单抗（JXSS2000061、62）说明书.pdf
JXSS2000062,注射用贝利尤单抗,治疗用生物制品,2.2,2020-12-10,2022-06-24,GlaxoSmithKline (Ireland) Limited;GlaxoSmithKline Manufacturing S.P.A.;葛兰素史克（中国）投资有限公司,注射用贝利尤单抗（JXSS2000061、62）申请上市技术审评报告.pdf/ 注射用贝利尤单抗（JXSS2000061、62）说明书.pdf
JXSS2000053,纳武利尤单抗注射液,治疗用生物制品,3.1,2020-12-03,2022-04-26,"Bristol-Myers Squibb Pharma EEIG;Bristol-Myers Squibb Holdings Pharma, Ltd. Liability Company;CATALENT ANAGNI S.R.L.; Bristol-Myers Squibb Holdings Pharma, Ltd. Liability Company;百时美施贵宝（中国）投资有限公司",纳武利尤单抗注射液（JXSS2000053-54）申请上市技术审评报告-定稿.pdf/ JXSS2000053-54 纳武利尤单抗  说明书.pdf
JXSS2000054,纳武利尤单抗注射液,治疗用生物制品,3.1,2020-12-03,2022-04-26,"Bristol-Myers Squibb Pharma EEIG;Bristol-Myers Squibb Holdings Pharma, Ltd. Liability Company;CATALENT ANAGNI S.R.L.; Bristol-Myers Squibb Holdings Pharma, Ltd. Liability Company;百时美施贵宝（中国）投资有限公司",纳武利尤单抗注射液（JXSS2000053-54）申请上市技术审评报告-定稿.pdf/ JXSS2000053-54 纳武利尤单抗  说明书.pdf
JXSS2000055,伊匹木单抗注射液,治疗用生物制品,3.1,2020-12-03,2022-04-26,"Bristol-Myers Squibb Pharma EEIG;Bristol-Myers Squibb Holdings Pharma, Ltd., Liability Company;Bristol-Myers Squibb Holdings Pharma, Ltd., Liability Company; Catalent Anagni S.R.L.;百时美施贵宝（中国）投资有限公司",伊匹木单抗注射液 （JXSS2000055-56）申请上市技术审评报告-定稿.pdf/ 伊匹木单抗注射液说明书 (1).pdf
JXSS2000056,伊匹木单抗注射液,治疗用生物制品,3.1,2020-12-03,2022-04-26,"Bristol-Myers Squibb Pharma EEIG;Bristol-Myers Squibb Holdings Pharma, Ltd., Liability Company;Bristol-Myers Squibb Holdings Pharma, Ltd., Liability Company; Catalent Anagni S.R.L.;百时美施贵宝（中国）投资有限公司",伊匹木单抗注射液 （JXSS2000055-56）申请上市技术审评报告-定稿.pdf/ 伊匹木单抗注射液说明书 (1).pdf
CXZS2000007,金古乐片,中药,1.1,2020-11-30,2022-05-25,湖南方盛制药股份有限公司;湖南方盛制药股份有限公司,玄七健骨片（CXZS2000007）申请上市技术审评报告.pdf/ 玄七健骨片（CXZS2000007）说明书.pdf
CXZS2000006,虎贞清风胶囊,中药,1.1,2020-11-28,2022-05-25,一力制药股份有限公司;一力制药股份有限公司,虎贞清风胶囊（CXZS2000006）申请上市技术审评报告.pdf/ 虎贞清风胶囊（CXZS2000006）说明书.pdf
CXSS2000058,重组甘精胰岛素注射液,治疗用生物制品,3.4,2020-11-27,2022-09-08,山东新时代药业有限公司;山东新时代药业有限公司,甘精胰岛素注射液（CXSS2000058）申请上市技术审评报告.pdf/ 甘精胰岛素注射液（CXSS2000058）说明书.pdf
JXHS2000170,钇[90Y]树脂微球,化药,5.1,2020-11-26,2022-09-02,Sirtex Medical Pty Ltd;Sirtex Singapore Manufacturing Pte Ltd;远大医药（中国）有限公司,钇[90Y]微球注射液（JXHS2000170）-申请上市技术审评报告.pdf/ 钇[90Y]微球注射液（JXHS2000170）-说明书.pdf
JXSS2000051,帕博利珠单抗注射液,治疗用生物制品,2.2,2020-11-23,2022-05-18,"Merck Sharp & Dohme Corp.,a subsidiary of Merck & Co.,Inc.;MSD Ireland (Carlow);Merck,Sharp & Dohme,Corp.;默沙东研发（中国）有限公司",帕博利珠单抗注射液（JXSS2000051）申请上市技术审评报告.pdf/ 帕博利珠单抗注射液（JXSS2000051）说明书.pdf
JXHS2000169,硫酸艾沙康唑胶囊,化药,5.1,2020-11-21,2022-10-08,Basilea Pharmaceutica Deutschland GmbH;SwissCo Services AG;Almac Pharma Services Limited;辉瑞投资有限公司,硫酸艾沙康唑胶囊 （JXHS2000169）申请上市技术审评报告.pdf/ 硫酸艾沙康唑胶囊 （JXHS2000169）说明书.pdf
JXHS2000165,来特莫韦片,化药,5.1,2020-11-18,2022-05-21,Merck Sharp & Dohme B.V.;MSD International GmbH T/A MSD Ireland (Ballydine);Schering-Plough Labo NV;默沙东研发（中国）有限公司,来特莫韦片（JXHS2000165-166）申请上市技术审评报告.pdf/ 来特莫韦片（JXHS2000165-166）说明书.pdf
JXHS2000166,来特莫韦片,化药,5.1,2020-11-18,2022-05-21,Merck Sharp & Dohme B.V.;MSD International GmbH T/A MSD Ireland (Ballydine);Schering-Plough Labo NV;默沙东研发（中国）有限公司,来特莫韦片（JXHS2000165-166）申请上市技术审评报告.pdf/ 来特莫韦片（JXHS2000165-166）说明书.pdf
JXHS2000168,恩格列净片,化药,2.4,2020-11-18,2023-04-19,Boehringer Ingelheim International GmbH;Boehringer Ingelheim Pharma GmbH & Co. KG;勃林格殷格翰（中国）投资有限公司,恩格列净片 （JXHS2000168）申请上市技术审评报告.pdf/ 恩格列净片 （JXHS2000168）说明书.pdf
CXSS2000056,舒格利单抗注射液,治疗用生物制品,1,2020-11-13,2022-08-16,基石药业（苏州）有限公司;无锡药明生物技术股份有限公司,CXSS2000056_舒格利单抗注射液_报告_.pdf/ CXSS2000056_说明书_舒格利单抗注射液_.pdf
CXSS2000055,注射用卡瑞利珠单抗,治疗用生物制品,2.2,2020-11-12,2022-04-27,苏州盛迪亚生物医药有限公司;苏州盛迪亚生物医药有限公司,CXSS2000055_注射用卡瑞利珠单抗_上市药品公示报告.pdf/ CXSS2000055_注射用卡瑞利珠单抗_说明书.pdf
CXZS2000005,银翘清热片,中药,1.1,2020-11-10,2022-04-29,江苏康缘药业股份有限公司;江苏康缘药业股份有限公司,银翘清热片（CXZS2000005）申请上市技术审评报告.pdf/ 银翘清热片（CXZS2000005）说明书.pdf
JXHS2000160,注射用盐酸吉西他滨,化药,2.4,2020-11-09,2022-05-12,LILLY FRANCE;Vianex S.A.-Plant C;LILLY FRANCE;礼来苏州制药有限公司,JXHS2000160-61_注射用盐酸吉西他滨_上市药品公示报告.pdf/ JXHS2000160-61_综合_说明书_注射用盐酸吉西他滨.pdf
JXHS2000161,注射用盐酸吉西他滨,化药,2.4,2020-11-09,2022-05-12,LILLY FRANCE;Vianex S.A.-Plant C;LILLY FRANCE;礼来苏州制药有限公司,JXHS2000160-61_注射用盐酸吉西他滨_上市药品公示报告.pdf/ JXHS2000160-61_综合_说明书_注射用盐酸吉西他滨.pdf
JXSS2000050,达雷妥尤单抗注射液（皮下注射）,治疗用生物制品,2.2,2020-11-06,2021-12-09,Janssen-Cilag International NV;Cilag AG;Cilag AG;西安杨森制药有限公司,达雷妥尤单抗注射液（皮下注射）（JXSS2000050）-申请上市技术审评报告.pdf/ 达雷妥尤单抗注射液（皮下注射）（JXSS2000050）-说明书.pdf
JXSS2000049,奥法妥木单抗注射液,治疗用生物制品,3.1,2020-11-05,2022-10-08,Novartis Pharmaceuticals Corporation;Novartis Pharma Stein AG;北京诺华制药有限公司,奥法妥木单抗注射液 （JXSS2000049）申请上市技术审评报告.pdf/ 奥法妥木单抗注射液 （JXSS2000049）说明书.pdf
CXSS2000054,注射用英夫利西单抗,治疗用生物制品,3.3,2020-11-04,2022-08-08,玉溪嘉和生物技术有限公司;玉溪嘉和生物技术有限公司,注射用英夫利西单抗（CXSS2000054）申请上市技术审评报告.pdf/ 注射用英夫利西单抗（CXSS2000054）说明书.pdf
JXSS2000048,迪妥昔单抗注射液,治疗用生物制品,3.1,2020-11-04,2022-05-18,EUSA Pharma (Netherlands) B.V.;Rentschler Biopharma SE;Millmount Healthcare Ltd;百济神州（北京）生物科技有限公司,JXSS2000048_迪妥昔单抗注射液_报告.pdf/ JXSS2000048_说明书_迪妥昔单抗注射液.pdf
JXHS2000158,倍氯福格吸入气雾剂,化药,5.1,2020-10-29,2022-06-23,Chiesi Farmaceutici S.p.A.;Chiesi Farmaceutici S.p.A.;凯西医药咨询（上海）有限公司,倍氯福格吸入气雾剂（JXHS2000158）     申请上市技术审评报告.pdf/ 倍氯福格吸入气雾剂（JXHS2000158）说明书.pdf
CXHS2000040,阿立哌唑口溶膜,化药,2.2,2020-10-28,2022-09-06,齐鲁制药有限公司;齐鲁制药有限公司,阿立哌唑口溶膜（CXHS2000040-41）-申请上市技术审评报告.pdf/ 阿立哌唑口溶膜（CXHS2000040-41）-说明书.pdf
CXHS2000041,阿立哌唑口溶膜,化药,2.2,2020-10-28,2022-09-15,齐鲁制药有限公司;齐鲁制药有限公司,阿立哌唑口溶膜（CXHS2000040-41）-申请上市技术审评报告.pdf/ 阿立哌唑口溶膜（CXHS2000040-41）-说明书.pdf
JXHS2000157,地塞米松玻璃体内植入剂,化药,5.1,2020-10-16,2022-06-30,Allergan Pharmaceuticals Ireland;Allergan Pharmaceuticals Ireland;艾尔建信息咨询（上海）有限公司,JXHS2000157.pdf/ JXHS2000157说明书.pdf
CXSS2000052,甘精胰岛素注射液,治疗用生物制品,3.3,2020-10-15,2022-05-31,宜昌东阳光长江药业股份有限公司;宜昌东阳光长江药业股份有限公司,甘精胰岛素注射液（CXSS2000052）申请上市技术审评报告.pdf/ 甘精胰岛素注射液（CXSS2000052）说明书.pdf
CXSS2000053,重组人生长激素注射液,治疗用生物制品,3.2,2020-10-15,2022-06-08,长春金赛药业有限责任公司;长春金赛药业有限责任公司,重组人生长激素注射液（CXSS2000053）增加适应症技术审评报告.pdf/ 重组人生长激素注射液（CXSS2000053）说明书.pdf
JXHS2000153,吡仑帕奈片,化药,5.1,2020-10-14,2022-06-29,"Eisai GmbH;Eisai Co.,Ltd.(Kawashima Factory);Eisai Manufacturing Limited;卫材（中国）药业有限公司",吡仑帕奈片（JXHS2000153、54）申请上市技术审评报告.pdf/ 吡仑帕奈片（JXHS2000153、54、55、56）说明书.pdf
JXHS2000154,吡仑帕奈片,化药,5.1,2020-10-14,2022-06-29,"Eisai GmbH;Eisai Co.,Ltd.(Kawashima Factory);Eisai Manufacturing Limited;卫材（中国）药业有限公司",吡仑帕奈片（JXHS2000153、54）申请上市技术审评报告.pdf/ 吡仑帕奈片（JXHS2000153、54、55、56）说明书.pdf
JXHS2000155,吡仑帕奈片,化药,5.1,2020-10-14,2022-06-29,"Eisai GmbH;Eisai Co.,Ltd.(Kawashima Factory);Eisai Manufacturing Limited;卫材（中国）药业有限公司",吡仑帕奈片（JXHS2000155、56）申请上市技术审评报告.pdf/ 吡仑帕奈片（JXHS2000153、54、55、56）说明书.pdf
JXHS2000156,吡仑帕奈片,化药,5.1,2020-10-14,2022-06-29,"Eisai GmbH;Eisai Co.,Ltd.(Kawashima Factory);Eisai Manufacturing Limited;卫材（中国）药业有限公司",吡仑帕奈片（JXHS2000155、56）申请上市技术审评报告.pdf/ 吡仑帕奈片（JXHS2000153、54、55、56）说明书.pdf
JXSS2000042,Inebilizumab注射液,治疗用生物制品,3.1,2020-10-14,2022-06-29,"Viela Bio, Inc.;MedImmune Pharma, BV;杭州泰格医药科技股份有限公司",伊奈利珠单抗注射液（JXSS2000042）申请上市技术审评报告.pdf/ 伊奈利珠单抗注射液（JXSS2000042）说明书.pdf
JXSS2000044,雷珠单抗注射液,治疗用生物制品,3.1,2020-10-14,2022-06-30,Novartis Pharma Schweiz AG;Vetter Pharma-Fertigung GmbH & Co.KG;Novartis Pharma Stein AG;北京诺华制药有限公司,JXSS2000047-44.pdf/ JXSS2000044-47说明书.pdf
JXSS2000045,雷珠单抗注射液,治疗用生物制品,3.1,2020-10-14,2022-06-30,Novartis Pharma Schweiz AG;Novartis Pharma Stein AG;北京诺华制药有限公司,JXSS2000047-44.pdf/ JXSS2000044-47说明书.pdf
JXSS2000046,雷珠单抗注射液,治疗用生物制品,3.1,2020-10-14,2022-06-30,Novartis Pharma Schweiz AG;Vetter Pharma-Fertigung GmbH & Co.KG;Novartis Pharma Stein AG;北京诺华制药有限公司,JXSS2000047-44.pdf/ JXSS2000044-47说明书.pdf
JXSS2000047,雷珠单抗注射液,治疗用生物制品,3.1,2020-10-14,2022-06-30,Novartis Pharma Schweiz AG;Novartis Pharma Stein AG;北京诺华制药有限公司,JXSS2000047-44.pdf/ JXSS2000044-47说明书.pdf
JXSS2000039,布罗索尤单抗注射液,治疗用生物制品,3.1,2020-10-13,2022-04-28,"Kyowa Kirin Co., Ltd.;Kyowa Kirin Co., Ltd., Takasaki Plant;协和麒麟（中国）制药有限公司",布罗索尤单抗注射液（JXSS2000039-41）-申请上市技术审评报告.pdf/ 布罗索尤单抗注射液（JXSS2000039-41）-说明书.pdf
JXSS2000040,布罗索尤单抗注射液,治疗用生物制品,3.1,2020-10-13,2022-04-28,"Kyowa Kirin Co., Ltd.;Kyowa Kirin Co., Ltd., Takasaki Plant;协和麒麟（中国）制药有限公司",布罗索尤单抗注射液（JXSS2000039-41）-申请上市技术审评报告.pdf/ 布罗索尤单抗注射液（JXSS2000039-41）-说明书.pdf
JXSS2000041,布罗索尤单抗注射液,治疗用生物制品,3.1,2020-10-13,2022-04-28,"Kyowa Kirin Co., Ltd.;Kyowa Kirin Co., Ltd., Takasaki Plant;协和麒麟（中国）制药有限公司",布罗索尤单抗注射液（JXSS2000039-41）-申请上市技术审评报告.pdf/ 布罗索尤单抗注射液（JXSS2000039-41）-说明书.pdf
CXHS2000038,奥瑞巴替尼片,化药,1,2020-10-10,2022-04-26,广州顺健生物医药科技有限公司;上海宣泰海门药业有限公司,奥雷巴替尼片（CXHS2000038）-申请上市技术审评报告.pdf/ 奥雷巴替尼片（CXHS2000038）-说明书.pdf
JXSS2000038,雷珠单抗注射液,治疗用生物制品,3.1,2020-10-10,2022-06-30,Novartis Pharma Schweiz AG;Novartis Pharma Stein AG;北京诺华制药有限公司,JXSS2000038.pdf/ JXSS2000044-47说明书.pdf
CXHS2000035,脯氨酸恒格列净片,化药,1,2020-09-30,2022-06-15,江苏恒瑞医药股份有限公司;江苏恒瑞医药股份有限公司,脯氨酸恒格列净片（CXHS2000035-036）  申请上市技术审评报告.pdf/ 脯氨酸恒格列净片（CXHS2000035-036）  说明书.pdf
CXHS2000036,脯氨酸恒格列净片,化药,1,2020-09-30,2022-06-15,江苏恒瑞医药股份有限公司;江苏恒瑞医药股份有限公司,脯氨酸恒格列净片（CXHS2000035-036）  申请上市技术审评报告.pdf/ 脯氨酸恒格列净片（CXHS2000035-036）  说明书.pdf
CXHS2000037,泽布替尼胶囊,化药,2.4,2020-09-30,2021-11-16,百济神州（苏州）生物科技有限公司;百济神州（苏州）生物科技有限公司,泽布替尼胶囊（CXHS2000037）-申请上市技术审评报告.pdf/ 泽布替尼胶囊（CXHS2000037）-说明书.pdf
JXHS2000150,甲磺酸奥希替尼片,化药,2.4,2020-09-30,2022-04-27,AstraZeneca AB;AstraZeneca AB;阿斯利康投资（中国）有限公司,JXHS2000150_甲磺酸奥希替尼片_上市药品公示报告.pdf/ 甲磺酸奥希替尼片（JXHS2000150-151）说明书 (1).pdf
JXHS2000151,甲磺酸奥希替尼片,化药,2.4,2020-09-30,2022-04-27,AstraZeneca AB;AstraZeneca AB;阿斯利康投资（中国）有限公司,JXHS2000151_甲磺酸奥希替尼片_上市药品公示报告.pdf/ 甲磺酸奥希替尼片（JXHS2000150-151）说明书 (1).pdf
JXSS2000034,度普利尤单抗注射液,治疗用生物制品,3.1,2020-09-30,2022-06-10,Sanofi-aventis groupe;Sanofi Winthrop Industrie;赛诺菲（中国）投资有限公司,JXSS2000034.pdf/ 度普利尤单抗注射液（JXSS2000034-说明书.pdf
JXSS2000035,度普利尤单抗注射液,治疗用生物制品,3.1,2020-09-30,2022-06-10,Sanofi-aventis groupe;Sanofi Winthrop Industrie;赛诺菲（中国）投资有限公司,JXSS2000034.pdf/ 度普利尤单抗注射液（JXSS2000034-说明书.pdf
JXSS2000036,德谷胰岛素利拉鲁肽注射液,治疗用生物制品,3.1,2020-09-30,2022-04-28,Novo Nordisk A/S;Novo Nordisk A/S;Novo Nordisk A/S;诺和诺德（中国）制药有限公司,德谷胰岛素利拉鲁肽注射液（JXSS2000036）申请上市技术审评报告.pdf/ 德谷胰岛素利拉鲁肽注射液（JXSS2000036）-说明书.pdf
JXHS2000148,利伐沙班颗粒,化药,2.2;2.4,2020-09-25,2022-12-28,Bayer AG;Bayer AG;拜耳医药保健有限公司,"利伐沙班干混悬剂（JXHS2000148,49）申请上市技术审评报告.pdf/ 利伐沙班干混悬剂（JXHS2000148,49）说明书.pdf"
JXHS2000149,利伐沙班颗粒,化药,2.2;2.4,2020-09-25,2022-12-28,Bayer AG;Bayer AG;拜耳医药保健有限公司,"利伐沙班干混悬剂（JXHS2000148,49）申请上市技术审评报告.pdf/ 利伐沙班干混悬剂（JXHS2000148,49）说明书.pdf"
CXHS2000030,盐酸埃克替尼片,化药,2.4,2020-09-24,2022-04-27,贝达药业股份有限公司;贝达药业股份有限公司,CXHS2000030_盐酸埃克替尼片_上市药品公示附件_审核修订后报告_20220426184629083.pdf/ CXHS2000030_综合_说明书_盐酸埃克替尼片.pdf
JXHS2000147,阿替卡因肾上腺素注射液,化药,5.1,2020-09-24,2022-05-31,SEPTODONT;NOVOCOL PHARMACEUTICAL OF CANADA INC;赛谱敦（上海）贸易有限公司,阿替卡因肾上腺素注射液（JXHS2000147）     申请上市技术审评报告.pdf/ 阿替卡因肾上腺素注射液（JXHS2000147） 说明书.pdf
CXSS2000049,猪源纤维蛋白粘合剂,治疗用生物制品,2.2,2020-09-23,2023-03-03,广州倍绣生物技术有限公司;广州倍绣生物技术有限公司,猪源纤维蛋白粘合剂（CXSS2000049、50、51）申请上市技术审评报告.pdf/ 猪源纤维蛋白粘合剂说明书.pdf
CXSS2000050,猪源纤维蛋白粘合剂,治疗用生物制品,2.2,2020-09-23,2023-03-03,广州倍绣生物技术有限公司;广州倍绣生物技术有限公司,猪源纤维蛋白粘合剂（CXSS2000049、50、51）申请上市技术审评报告.pdf/ 猪源纤维蛋白粘合剂说明书.pdf
CXSS2000051,猪源纤维蛋白粘合剂,治疗用生物制品,2.2,2020-09-23,2023-03-03,广州倍绣生物技术有限公司;广州倍绣生物技术有限公司,猪源纤维蛋白粘合剂（CXSS2000049、50、51）申请上市技术审评报告.pdf/ 猪源纤维蛋白粘合剂说明书.pdf
JXSS2000032,阿替利珠单抗注射液,治疗用生物制品,3.1,2020-09-23,2022-04-27,Roche Registration GmbH;Roche Diagnostics GmbH;F.Hoffmann-La Roche Ltd;罗氏（中国）投资有限公司,JXSS2000032_阿替利珠单抗注射液_上市药品公示报告.pdf/ JXSS2000032_阿替利珠单抗注射液_说明书.pdf
JXSS2000033,阿替利珠单抗注射液,治疗用生物制品,3.1,2020-09-23,2022-04-27,Roche Registration GmbH;Roche Diagnostics GmbH;F.Hoffmann-La Roche Ltd.;罗氏（中国）投资有限公司,JXSS2000033_阿替利珠单抗注射液_上市药品公示报告.pdf/ JXSS2000033_阿替利珠单抗注射液_说明书.pdf
CXHS2000028,索凡替尼胶囊,化药,1,2020-09-19,2022-04-27,和记黄埔医药（上海）有限公司;和记黄埔医药（苏州）有限公司,CXHS2000028_索凡替尼胶囊_上市药品公示报告.pdf/ CXHS2000028_索凡替尼胶囊_说明书.pdf
CXHS2000029,艾美酚胺替诺福韦片,化药,1,2020-09-18,2022-03-18,江苏豪森药业集团有限公司;江苏豪森药业集团有限公司,艾米替诺福韦片（CXHS2000029）申请上市技术审评报告.pdf/ 艾米替诺福韦片（CXHS2000029）说明书.pdf
JXHS2000133,碳酸司维拉姆片,化药,5.1,2020-09-10,2022-06-06,Genzyme Europe B.V.;Genzyme Ireland Limited;赛诺菲（中国）投资有限公司,碳酸司维拉姆片（JXHS2000133）申请上市技术审评报告.pdf/ 碳酸司维拉姆片（JXHS2000133）说明书.pdf
CXSS2000047,贝伐珠单抗注射液,治疗用生物制品,3.3,2020-09-09,2022-08-25,上海复宏汉霖生物制药有限公司;上海复宏汉霖生物制药有限公司,贝伐珠单抗注射液（CXSS2000047）-申请上市技术审评报告.pdf/ 贝伐珠单抗注射液（CXSS2000047）-说明书.pdf
JXHS2000131,普拉替尼胶囊,化药,1,2020-09-08,2022-05-12,"Blueprint Medicines Corporation;Catalent CTS(Kansas City), LLC;AndersonBrecon Inc.(PCI Pharma Services);基石药业（苏州）有限公司",JXHS2000131_普拉替尼胶囊_上市药品公示报告.pdf/ JXHS2000131_综合_说明书_普拉替尼胶囊.pdf
CXSS2000046,贝伐珠单抗注射液,治疗用生物制品,3.3,2020-09-05,2022-08-25,东曜药业有限公司;东曜药业有限公司,贝伐珠单抗注射液（CXSS2000046）-申请上市技术审评报告.pdf/ 贝伐珠单抗注射液（CXSS2000046）-说明书.pdf
CXSS2000045,注射用卡瑞利珠单抗,治疗用生物制品,2.2,2020-09-04,2022-05-12,苏州盛迪亚生物医药有限公司;苏州盛迪亚生物医药有限公司,CXSS2000045_注射用卡瑞利珠单抗_上市药品公示报告.pdf/ CXSS2000045_说明书_注射用卡瑞利珠单抗.pdf
CXHS2000025,无水乙醇注射液,化药,2.4,2020-09-03,2023-03-03,国药集团国瑞药业有限公司;国药集团国瑞药业有限公司,无水乙醇注射液（CXHS2000025）申请上市技术审评报告.pdf/ 无水乙醇注射液说明书.pdf
CXHS2000024,XY066胶囊,化药,2.3,2020-09-02,2023-03-03,长春海悦药业股份有限公司;长春海悦药业股份有限公司,艾司奥美拉唑镁碳酸氢钠胶囊（CXHS2000024）申请上市技术审评报告.pdf/ 艾司奥美拉唑镁碳酸氢钠胶囊说明书.pdf
CXSS2000044,注射用纬迪西妥单抗,治疗用生物制品,1,2020-08-28,2022-05-18,荣昌生物制药（烟台）股份有限公司;荣昌生物制药（烟台）股份有限公司,CXSS2000044_注射用纬迪西妥单抗_报告.pdf/ CXSS2000044_说明书_注射用纬迪西妥单抗.pdf
JXHS2000128,Vericiguat片,化药,1,2020-08-28,2023-04-19,Bayer AG;Bayer AG;拜耳医药保健有限公司,维立西呱片（JXHS2000128-30）申请上市技术审评报告.pdf/ 维立西呱片（JXHS2000128-30）说明书.pdf
CXHS2000023,盐酸米托蒽醌脂质体注射液,化药,2.2,2020-08-27,2022-02-08,石药集团中诺药业（石家庄）有限公司;石药集团中诺药业（石家庄）有限公司,盐酸米托蒽醌脂质体注射液（CXHS2000023）-申请上市技术审评报告.pdf/ 盐酸米托蒽醌脂质体注射液（CXHS2000023）-说明书.pdf
JXHS2000126,利伐沙班片,化药,2.4,2020-08-27,2022-09-30,Bayer AG;Bayer AG;拜耳医药保健有限公司,利伐沙班片（JXHS2000126-27）申请上市技术审评报告.pdf/ 利伐沙班片（JXHS2000126-27）说明书.pdf
JXHS2000127,利伐沙班片,化药,2.4,2020-08-27,2022-09-30,Bayer AG;Bayer AG;拜耳医药保健有限公司,利伐沙班片（JXHS2000126-27）申请上市技术审评报告.pdf/ 利伐沙班片（JXHS2000126-27）说明书.pdf
JXHS2000129,Vericiguat片,化药,1,2020-08-27,2023-04-19,Bayer AG;Bayer AG;拜耳医药保健有限公司,维立西呱片（JXHS2000128-30）申请上市技术审评报告.pdf/ 维立西呱片（JXHS2000128-30）说明书.pdf
JXHS2000130,Vericiguat片,化药,1,2020-08-27,2023-04-19,Bayer AG;Bayer AG;拜耳医药保健有限公司,维立西呱片（JXHS2000128-30）申请上市技术审评报告.pdf/ 维立西呱片（JXHS2000128-30）说明书.pdf
JXHS2000125,盐酸决奈达隆片,化药,5.1,2020-08-24,2022-12-26,"Sanofi-Aventis U.S., LLC;Sanofi Winthrop Industrie;赛诺菲（中国）投资有限公司",盐酸决奈达隆片（JXHS2000125）申请上市技术审评报告.pdf/ 盐酸决奈达隆片（JXHS2000125）说明书.pdf
JXHS2000123,丁苯那嗪片,化药,5.1,2020-08-21,2022-06-06,"Bausch Health US,LLC;Recipharm Fontaine SAS;山东博士伦福瑞达制药有限公司",丁苯那嗪片 （JXHS2000123、124）申请上市技术审评报告.pdf/ 丁苯那嗪片 （JXHS2000123、124）说明书.pdf
JXHS2000124,丁苯那嗪片,化药,5.1,2020-08-21,2022-06-06,"Bausch Health US,LLC;Recipharm Fontaine SAS;山东博士伦福瑞达制药有限公司",丁苯那嗪片 （JXHS2000123、124）申请上市技术审评报告.pdf/ 丁苯那嗪片 （JXHS2000123、124）说明书.pdf
CXSS2000043,信迪利单抗注射液,治疗用生物制品,2.2,2020-08-20,2022-05-19,信达生物制药（苏州）有限公司;信达生物制药（苏州）有限公司,信迪利单抗注射液（CXSS2000043）申请 上市技术审评报告.pdf/ 信迪利单抗注射液（CXSS2000043）说明书.pdf
JXHS2000122,注射用双羟萘酸曲普瑞林,化药,5.1,2020-08-06,2022-06-30,IPSEN PHARMA;Ipsen Pharma Biotech;博福-益普生（天津）制药有限公司,JXHS2000122.pdf/ JXHS2000122说明书.pdf
CXHS2000022,ACC007片,化药,1,2020-07-25,2022-05-20,江苏艾迪药业股份有限公司;江苏艾迪药业股份有限公司,艾诺韦林片（CXHS2000022）申请上市技术审评报告.pdf/ 艾诺韦林片（CXHS2000022）说明书.pdf
JXSS2000029,度伐利尤单抗注射液,治疗用生物制品,3.1,2020-07-24,2022-09-15,"AstraZeneca UK Limited;Catalent Indiana, LLC;阿斯利康投资(中国)有限公司",度伐利尤单抗注射液 （JXSS2000029、30）申请上市技术审评报告-.pdf/ JXSS2000029-30_说明书_度伐利尤单抗注射液.pdf
JXSS2000030,度伐利尤单抗注射液,治疗用生物制品,3.1,2020-07-24,2022-09-15,"AstraZeneca UK Limited;Catalent Indiana, LLC;阿斯利康投资(中国)有限公司",度伐利尤单抗注射液 （JXSS2000029、30）申请上市技术审评报告-.pdf/ JXSS2000029-30_说明书_度伐利尤单抗注射液.pdf
JXHS2000121,Ripretinib片,化药,5.1,2020-07-22,2022-06-28,"Deciphera Pharmaceuticals, LLC;Bend Research, Inc.;AndersonBrecon Inc.;再鼎医药（上海）有限公司",瑞派替尼片（JXHS2000121）申请上市技术审评报告.pdf/ 瑞派替尼片（JXHS2000121）说明书.pdf
CXHS2000021,帕米帕利胶囊,化药,1,2020-07-20,2022-01-04,百济神州（苏州）生物科技有限公司;百济神州（苏州）生物科技有限公司,帕米帕利胶囊（CXHS2000021）申请上市技术审评报告.pdf/ 帕米帕利胶囊（CXHS2000021）说明书.pdf
CXHS2000016,阿兹夫定片,化药,1,2020-07-09,2022-06-30,北京协和药厂;河南真实生物科技有限公司,阿兹夫定片（CXHS2000016-17）申请上市技术审评报告.pdf/ 阿兹夫定片（CXHS2000016-17）说明书.pdf
CXHS2000017,阿兹夫定片,化药,1,2020-07-09,2022-06-30,北京协和药厂;河南真实生物科技有限公司,阿兹夫定片（CXHS2000016-17）申请上市技术审评报告.pdf/ 阿兹夫定片（CXHS2000016-17）说明书.pdf
JXHS2000117,拉考沙胺片,化药,5.1,2020-07-08,2022-06-06,UCB Pharma SA;Aesica Pharmaceuticals GmbH;Aesica Pharmaceuticals GmbH;优时比贸易（上海）有限公司,拉考沙胺片（JXHS2000117-120）申请上市技术审评报告.pdf/ 拉考沙胺片（JXHS2000117-120）说明书.pdf
JXHS2000118,拉考沙胺片,化药,5.1,2020-07-08,2022-06-06,UCB Pharma SA;Aesica Pharmaceuticals GmbH;Aesica Pharmaceuticals GmbH;优时比贸易（上海）有限公司,拉考沙胺片（JXHS2000117-120）申请上市技术审评报告.pdf/ 拉考沙胺片（JXHS2000117-120）说明书.pdf
